Order,Family,Genus,Current_Identification,Mass,FL_Breast,DL_Breast,PL_Breast,PDL_Breast,PPL_Breast,AD_Breast,AP_Breast,AT_Breast,PAD_Breast,PAP_Breast,FL_Back,DL_Back,PL_Back,PDL_Back,PPL_Back,AD_Back,AP_Back,AT_Back,PAD_Back,PAP_Back,FL_Head,DL_Head,PL_Head,PDL_Head,PPL_Head,AD_Head,AP_Head,AT_Head,PAD_Head,PAP_Head,Country/Continent/Ocean,State/Province,Precise_Location,Station,Longitude,Latitude,Temperature,Rainfall,Museum,Notes,Feather
Apodiformes,Trochilidae,Amazilia,Amazilia tzacatl,5,22.914,12.139,10.775,0.529763463,0.470236537,175.356,100.983,276.339,0.634568411,0.365431589,,,0,,,,,0,,,,,0,,,,,0,,,Colombia,Valle del Cauca,Embudo,,-76.55280647,3.346867656,23.1,1594,Icesi,,
Apodiformes,Trochilidae,Amazilia,Amazilia tzacatl,5,15.65,7.598,8.052,0.485495208,0.514504792,131.116,38.044,169.16,0.775100497,0.224899503,20.784,9.118,11.666,0.438702848,0.561297152,163.479,124.682,288.161,0.56731827,0.43268173,14.283,4.554,9.729,0.31884058,0.68115942,68.786,79.103,147.889,0.46511911,0.53488089,Colombia,,,,-75.4511111,9.5775,27.5,1293,IAvH,,"Breast, back and head"
Apodiformes,Trochilidae,Amazilia,Amazilia viridigaster,4,27.855,14.545,13.31,0.522168372,0.477831628,329.938,221.914,551.852,0.597874068,0.402125932,22.952,11.398,11.554,0.496601603,0.503398397,121.257,113.93,235.187,0.515576966,0.484423034,15.597,3.712,11.885,0.237994486,0.762005514,68.887,81.245,150.132,0.458842885,0.541157115,Colombia,,,,-72.245,7.1244444,21,3420,IAvH,,"Breast, back and head"
Apodiformes,Trochilidae,Amazilia,Amazilia viridigaster,4,22.813,9.589,13.224,0.420330513,0.579669487,143.82,88.391,232.211,0.619350504,0.380649496,20.996,8.835,12.161,0.420794437,0.579205563,227.14,117.412,344.552,0.659232859,0.340767141,15.51,4.791,10.719,0.308897485,0.691102515,75.703,70.92,146.623,0.516310538,0.483689462,Colombia,,,,-72.2216667,7.1016667,21,3420,IAvH,,"Breast, back and head"
Passeriformes,Furnariidae,Anabacerthia,Anabacerthia striaticollis,23,43.552,23.751,19.801,0.54534809,0.45465191,895.912,353.405,1249.317,0.717121435,0.282878565,,,0,,,,,0,,,,,0,,,,,0,,,Colombia,Antioquia,Remedios,R01,-74.57651667,6.9059,25.3,2826,Icesi,,
Passeriformes,Furnariidae,Anabacerthia,Anabacerthia variegaticeps,29,50.097,24.126,25.971,0.481585724,0.518414276,750.47,504.912,1255.382,0.597802103,0.402197897,,,0,,,,,0,,,,,0,,,,,0,,,Colombia,Risaralda,Tatama,TA03,-76.07927778,5.2199722,19.1,2636,Icesi,,"Breast, back and head"
Passeriformes,Furnariidae,Anabacerthia,Anabacerthia variegaticeps,29,49.4,24.018,25.382,0.486194332,0.513805668,1085.039,467.735,1552.774,0.69877458,0.30122542,,,0,,,,,0,,,,,0,,,,,0,,,Colombia,Risaralda,Tatama,TA06,-76.09375,5.2446944,18.1,2780,Icesi,17/3/2014 TA314,"Breast, back and head"
Passeriformes,Furnariidae,Anabacerthia,Anabacerthia variegaticeps,29,46.71,20.743,25.967,0.444080497,0.555919503,574.97,500.95,1075.92,0.534398468,0.465601532,,,0,,,,,0,,,,,0,,,,,0,,,Colombia,Risaralda,Tatama,TA03,-76.07927778,5.2199722,19.1,2636,Icesi,,"Breast, back and head"
Passeriformes,Furnariidae,Anabacerthia,Anabacerthia variegaticeps,29,43.27,21.331,21.939,0.492974347,0.507025653,548.097,224.643,772.74,0.709290318,0.290709682,,,0,,,,,0,,,,,0,,,,,0,,,Colombia,Risaralda,Tatama,TA09,-76.09861111,5.2476389,18.1,2780,Icesi,13/2/2015,"Breast, back and head"
Piciformes,Ramphastidae,Andigena,Andigena nigrirostris,332,56.615,26.63,29.985,0.470370043,0.529629957,525.368,694.432,1219.8,0.430700115,0.569299885,47.217,27.742,19.475,0.587542622,0.412457378,1649.014,487.227,2136.241,0.771923205,0.228076795,29.282,16.406,12.876,0.560275937,0.439724063,604.202,218.502,822.704,0.734409946,0.265590054,Colombia,,,,-72.87958,7.0007,12.8,1220,IAvH,,"Breast, back and head"
Apodiformes,Trochilidae,Androdon,Androdon aequatorialis,8,32.949,11.548,21.401,0.350481046,0.649518954,346.204,357.03,703.234,0.492302704,0.507697296,,,0,,,,,0,,,,,0,,,,,0,,,Colombia,Valle del Cauca,Anchicaya,Riqueza,-76.89481,3.60076,24.4,2626,Icesi,ICZA0180,
Apodiformes,Trochilidae,Androdon,Androdon aequatorialis,8,42.609,16.177,26.432,0.379661574,0.620338426,614.097,578.571,1192.668,0.514893499,0.485106501,17.297,7.679,9.618,0.443949818,0.556050182,157.876,103.426,261.302,0.604189788,0.395810212,15.914,5.044,10.87,0.316953626,0.683046374,107.477,98.687,206.164,0.52131798,0.47868202,Colombia,Valle del Cauca,Anchicaya,Riqueza,-76.89481,3.60076,24.4,2626,Icesi,ICZA0217,
Apodiformes,Trochilidae,Androdon,Androdon aequatorialis,8,39.706,16.976,22.73,0.427542437,0.572457563,552.414,520.967,1073.381,0.514648573,0.485351427,,,0,,,,,0,,,,,0,,,,,0,,,Colombia,Valle del Cauca,Anchicaya,La Batea,-76.8777778,3.5747222,22.4,1965,Icesi,Yatacue,"Breast, back and head"
Passeriformes,Thraupidae,Anisognathus,Anisognathus notabilis,54,57.585,22.781,34.804,0.395606495,0.604393505,504.38,855.274,1359.654,0.370962024,0.629037976,,,0,,,,,0,,,,,0,,,,,0,,,Colombia,Risaralda,Tatama,TA11,-76.10275,5.2487778,18.1,2780,Icesi,F50009,"Breast, back and head"
Passeriformes,Thraupidae,Anisognathus,Anisognathus notabilis,54,41.451,18.759,22.692,0.452558442,0.547441558,368.101,292.083,660.184,0.557573343,0.442426657,,,0,,,,,0,,,,,0,,,,,0,,,Colombia,Risaralda,Tatama,TA11,-76.10275,5.2487778,18.1,2780,Icesi,E128,"Breast, back and head"
Passeriformes,Thraupidae,Anisognathus,Anisognathus somptuosus,50,55.795,23.93,31.865,0.428891478,0.571108522,546.143,506.828,1052.971,0.518668605,0.481331395,,,0,,,,,0,,,,,0,,,,,0,,,Colombia,Valle del Cauca,Zygia,F50420,-76.66357994,3.445342173,17.8,2042,Icesi,,"Breast, back and head"
Passeriformes,Thraupidae,Anisognathus,Anisognathus somptuosus,50,57.137,27.368,29.769,0.478989096,0.521010904,660.011,640.253,1300.264,0.507597688,0.492402312,,,0,,,,,0,,,,,0,,,,,0,,,Colombia,Valle del Cauca,Zygia,F50422,-76.66357994,3.445342173,17.8,2042,Icesi,,"Breast, back and head"
Passeriformes,Thraupidae,Anisognathus,Anisognathus igniventris,37,25.908,10.841,15.067,0.41844218,0.58155782,80.225,100.054,180.279,0.445004687,0.554995313,,,0,,,,,0,,,30.663,13.606,17.057,0.443726967,0.556273033,197.642,212.618,410.26,0.48174816,0.51825184,Colombia,,,,-73.4588639,5.6931417,13.5,1306,IAvH,,"Breast, back and head"
Passeriformes,Thraupidae,Anisognathus,Anisognathus lacrymosus,31,26.186,11.538,14.648,0.440617124,0.559382876,134.561,122.325,256.886,0.523816012,0.476183988,34.273,17.363,16.91,0.506608701,0.493391299,315.254,253.762,569.016,0.55403363,0.44596637,28.742,9.694,19.048,0.33727646,0.66272354,149.046,213.772,362.818,0.410801008,0.589198992,Colombia,,,,-76.0908333,5.435,22,4000,IAvH,,"Breast, back and head"
Passeriformes,Thraupidae,Anisognathus,Anisognathus lacrymosus,31,27.068,12.906,14.162,0.476799172,0.523200828,231.906,159.664,391.57,0.592246597,0.407753403,38.131,20.596,17.535,0.540137946,0.459862054,584.867,279.455,864.322,0.676677211,0.323322789,15.336,6.366,8.97,0.415101721,0.584898279,87.23,69.482,156.712,0.556626168,0.443373832,Colombia,,,,-72.4430556,7.4180556,13.6,992,IAvH,,"Breast, back and head"
Passeriformes,Thraupidae,Anisognathus,Anisognathus lacrymosus,31,23.723,10.911,12.812,0.459933398,0.540066602,175.511,156.869,332.38,0.528043204,0.471956796,36.36,19.605,16.755,0.539191419,0.460808581,423.338,232.048,655.386,0.645936898,0.354063102,22.284,7.773,14.511,0.348815293,0.651184707,117.909,120.879,238.788,0.493781095,0.506218905,Colombia,,,,-72.4430556,7.4180556,13.6,992,IAvH,,"Breast, back and head"
Apodiformes,Trochilidae,Anthracothorax,Anthracothorax nigricollis,7,26.463,12.071,14.392,0.456146317,0.543853683,233.067,149.683,382.75,0.608927498,0.391072502,,,0,,,,,0,,,,,0,,,,,0,,,Colombia,Valle del Cauca,Embudo,,-76.55280647,3.346867656,23.1,1594,Icesi,4/8/21,
Passeriformes,Thamnophilidae,Aprositornis,Aprositornis disjuncta,13,29.213,11.815,17.398,0.404443227,0.595556773,222.512,284.51,507.022,0.438860641,0.561139359,42.079,21.066,21.013,0.500629768,0.499370232,676.143,343.803,1019.946,0.66292039,0.33707961,20.102,4.026,16.076,0.200278579,0.799721421,75.542,159.146,234.688,0.32188267,0.67811733,Colombia,,,,-68.0911111,4.5322222,27.8,2945,IAvH,,"Breast, back and head"
Passeriformes,Thamnophilidae,Aprositornis,Aprositornis disjuncta,13,25.818,9.423,16.395,0.364977922,0.635022078,158.713,297.759,456.472,0.34769493,0.65230507,30.453,14.595,15.858,0.479263127,0.520736873,491.961,279.191,771.152,0.637955941,0.362044059,27.752,5.14,22.612,0.185211877,0.814788123,144.352,385.48,529.832,0.272448625,0.727551375,Colombia,,,,-68.0911111,4.5322222,27.8,2945,IAvH,,"Breast, back and head"
Passeriformes,Passerellidae,Arremon,Arremon atricapillus,47,73.81,27.091,46.719,0.367036987,0.632963013,1108.53,1069.086,2177.616,0.509056693,0.490943307,,,0,,,,,0,,,,,0,,,,,0,,,Colombia,Valle del Cauca,Anchicaya,Riqueza,-76.8917,3.59865,24.4,2626,Icesi,ICZA0192,
Passeriformes,Passerellidae,Arremon,Arremon atricapillus,47,62.622,25.473,37.149,0.406773977,0.593226023,1368.361,1155.048,2523.409,0.54226683,0.45773317,39.346,25.578,13.768,0.650078788,0.349921212,668.995,207.687,876.682,0.76309882,0.23690118,16.234,2.894,13.34,0.178267833,0.821732167,56.44,103.13,159.57,0.35370057,0.64629943,Colombia,Valle del Cauca,Anchicaya,,-76.8898056,3.5522222,22.4,1965,Icesi,,
Passeriformes,Passerellidae,Arremon,Arremon aurantiirostris,27,54.318,25.435,28.883,0.468260982,0.531739018,1088.099,837.695,1925.794,0.565013184,0.434986816,,,0,,,,,0,,,,,0,,,,,0,,,Colombia,Antioquia,Remedios,R01,-74.57651667,6.9059,25.3,2826,Icesi,,"Breast, back and head"
Passeriformes,Passerellidae,Arremon,Arremon aurantiirostris,27,54.181,34.015,20.166,0.627803104,0.372196896,1384.502,460.606,1845.108,0.750363664,0.249636336,,,0,,,,,0,,,,,0,,,,,0,,,Colombia,Valle del Cauca,Anchicaya,La Batea,-76.87829,3.54127,21.9,1917,Icesi,,
Passeriformes,Passerellidae,Arremon,Arremon aurantiirostris,27,31.759,11.893,19.866,0.374476526,0.625523474,232.277,192.51,424.787,0.546808165,0.453191835,,,0,,,,,0,,,,,0,,,,,0,,,Colombia,,,,-75.1872222,5.8886667,21.1,3637,IAvH,,"Breast, back and head"
Passeriformes,Passerellidae,Arremon,Arremon aurantiirostris,27,26.953,12.372,14.581,0.459021259,0.540978741,160.948,141.22,302.168,0.532644092,0.467355908,37.245,20.444,16.801,0.548905893,0.451094107,416.725,344.98,761.705,0.547095004,0.452904996,23.943,9.798,14.145,0.409221902,0.590778098,172.114,134.044,306.158,0.56217378,0.43782622,Colombia,,,,-75.1872222,5.8886667,21.1,3637,IAvH,,"Breast, back and head"
Passeriformes,Passerellidae,Arremon,Arremon brunneinucha,45,65.737,27.566,38.171,0.419337664,0.580662336,937.846,1052.313,1990.159,0.471241745,0.528758255,,,0,,,,,0,,,,,0,,,,,0,,,Colombia,Risaralda,Tatama,TA02,-76.078,5.2230556,19.1,2636,Icesi,,"Breast, back and head"
Passeriformes,Passerellidae,Arremon,Arremon brunneinucha,45,62.853,29.734,33.119,0.473072089,0.526927911,981.888,798.119,1780.007,0.551620303,0.448379697,,,0,,,,,0,,,,,0,,,,,0,,,Colombia,Risaralda,Tatama,TA08,-76.08394444,5.2381667,18.1,2780,Icesi,,"Breast, back and head"
Passeriformes,Passerellidae,Arremon,Arremon brunneinucha,45,72.889,32.458,40.431,0.445307248,0.554692752,1185.901,1179.632,2365.533,0.501325071,0.498674929,,,0,,,,,0,,,,,0,,,,,0,,,Colombia,Risaralda,Tatama,TA08,-76.08394444,5.2381667,18.1,2780,Icesi,,"Breast, back and head"
Passeriformes,Passerellidae,Arremon,Arremon brunneinucha,45,38.743,18.25,20.493,0.471052835,0.528947165,358.987,298.786,657.773,0.545761228,0.454238772,40.479,22.527,17.952,0.556510783,0.443489217,624.698,281.518,906.216,0.689347793,0.310652207,24.154,8.442,15.712,0.349507328,0.650492672,72.215,148.204,220.419,0.327626021,0.672373979,Colombia,,,,-73.1375,6.165,19.6,3057,IAvH,,"Breast, back and head"
Passeriformes,Passerellidae,Arremon,Arremon brunneinucha,45,33.419,17.624,15.795,0.527364673,0.472635327,320.453,180.671,501.124,0.639468475,0.360531525,50.077,30.872,19.205,0.616490604,0.383509396,794.85,408.311,1203.161,0.660634778,0.339365222,19.933,7.457,12.476,0.374103246,0.625896754,89.716,107.482,197.198,0.454953904,0.545046096,Colombia,,,,-75.0333333,6.9666667,20.5,3272,IAvH,,"Breast, back and head"
Passeriformes,Passerellidae,Arremon,Arremon taciturnus,26,39.679,15.397,24.282,0.388039013,0.611960987,303.779,444.894,748.673,0.405756585,0.594243415,,,0,,,,,0,,,,,0,,,,,0,,,Colombia,,,,-67.8644444,4.6091667,27.7,3035,IAvH,,"Breast, back and head"
Passeriformes,Passerellidae,Arremon,Arremon taciturnus,26,30.291,14.007,16.284,0.462414579,0.537585421,275.141,197.626,472.767,0.58198013,0.41801987,,,0,,,,,0,,,,,0,,,,,0,,,Colombia,,,,-67.8644444,4.6091667,27.7,3035,IAvH,,"Breast, back and head"
Passeriformes,Passerellidae,Arremon,Arremon taciturnus,26,39.679,15.397,24.282,0.388039013,0.611960987,303.779,444.894,748.673,0.405756585,0.594243415,,,0,,,,,0,,,,,0,,,,,0,,,Colombia,,,,-73.4264722,4.52375,21.8,5015,IAvH,,"Breast, back and head"
Passeriformes,Passerellidae,Atlapetes,Atlapetes latinuchus,28,52.38,27.405,24.975,0.523195876,0.476804124,853.012,640.816,1493.828,0.571024241,0.428975759,,,0,,,,,0,,,,,0,,,,,0,,,Colombia,Valle del Cauca,Zygia,15/9/20,-76.66357994,3.445342173,17.8,2042,Icesi,,"Breast, back and head"
Passeriformes,Passerellidae,Atlapetes,Atlapetes latinuchus,28,59.234,30.593,28.641,0.516477023,0.483522977,675.265,543.505,1218.77,0.554054498,0.445945502,,,0,,,,,0,,,,,0,,,,,0,,,Colombia,Valle del Cauca,Zygia,11/9/20,-76.66357994,3.445342173,17.8,2042,Icesi,,"Breast, back and head"
Passeriformes,Passerellidae,Atlapetes,Atlapetes tricolor,38,55.794,29.393,26.401,0.526812919,0.473187081,844.007,378.389,1222.396,0.690453012,0.309546988,,,0,,,,,0,,,,,0,,,,,0,,,Colombia,Risaralda,Tatama,TA15,-76.11211111,5.2568889,18,2837,Icesi,,"Breast, back and head"
Passeriformes,Passerellidae,Atlapetes,Atlapetes tricolor,38,42.249,20.148,22.101,0.476887027,0.523112973,454.177,288.473,742.65,0.611562647,0.388437353,,,0,,,,,0,,,,,0,,,,,0,,,Colombia,Risaralda,Tatama,TA03,-76.07927778,5.2199722,19.1,2636,Icesi,,"Breast, back and head"
Passeriformes,Passerellidae,Atlapetes,Atlapetes albofrenatus,26,26.85,11.085,15.765,0.412849162,0.587150838,157.485,193.077,350.562,0.449235799,0.550764201,,,0,,,,,0,,,,,0,,,,,0,,,Colombia,,,,-72.9897222,7.0436111,12.9,1225,IAvH,,"Breast, back and head"
Passeriformes,Passerellidae,Atlapetes,Atlapetes pallidinucha,36,33.042,15.397,17.645,0.465982689,0.534017311,289.684,220.299,509.983,0.568026777,0.431973223,,,0,,,,,0,,,,,0,,,,,0,,,Colombia,,,,-72.636,7.1541111,11.8,1138,IAvH,,"Breast, back and head"
Passeriformes,Passerellidae,Atlapetes,Atlapetes pallidinucha,36,44.931,20.265,24.666,0.451024905,0.548975095,335.445,267.402,602.847,0.556434717,0.443565283,,,0,,,,,0,,,,,0,,,,,0,,,Colombia,,,,-72.6279167,7.1512222,11.8,1138,IAvH,,"Breast, back and head"
Passeriformes,Passerellidae,Atlapetes,Atlapetes schistaceus,27,42.078,21.726,20.352,0.516326822,0.483673178,424.204,254.449,678.653,0.625067597,0.374932403,,,0,,,,,0,,,,,0,,,,,0,,,Colombia,,,,-76.9073667,2.6277861,14.2,2909,IAvH,,"Breast, back and head"
Passeriformes,Passerellidae,Atlapetes,Atlapetes semirufus,29,28.308,13.554,14.754,0.478804578,0.521195422,176.369,188.877,365.246,0.482877294,0.517122706,33.332,18.102,15.23,0.543081723,0.456918277,323.294,308.518,631.812,0.511693352,0.488306648,26.143,8.286,17.857,0.316949088,0.683050912,139.709,213.246,352.955,0.395826663,0.604173337,Colombia,,,,-72.8318333,7.4768889,15.3,1066,IAvH,,"Breast, back and head"
Passeriformes,Passerellidae,Atlapetes,Atlapetes semirufus,29,24.934,11.102,13.832,0.445255474,0.554744526,173.971,111.222,285.193,0.610011466,0.389988534,30.412,13.189,17.223,0.433677496,0.566322504,305.833,200.372,506.205,0.604168272,0.395831728,21.44,6.877,14.563,0.320755597,0.679244403,131.665,174.533,306.198,0.429999543,0.570000457,Colombia,,,,-72.8318333,7.4768889,15.3,1066,IAvH,,"Breast, back and head"
Passeriformes,Tyrannidae,Attila,Attila spadiceus,35,62.414,31.319,31.095,0.501794469,0.498205531,1009.354,855.132,1864.486,0.541357779,0.458642221,,,0,,,,,0,,,,,0,,,,,0,,,Colombia,Valle del Cauca,Zygia,,-76.66357994,3.445342173,17.8,2042,Icesi,,"Breast, back and head"
Passeriformes,Tyrannidae,Attila,Attila spadiceus,35,36.159,18.25,17.909,0.504715285,0.495284715,426.19,243.553,669.743,0.63634857,0.36365143,40.844,22.371,18.473,0.547718147,0.452281853,547.529,366.486,914.015,0.599037215,0.400962785,24.309,11.158,13.151,0.459006952,0.540993048,147.557,92.713,240.27,0.614129937,0.385870063,Colombia,,,,-76.5841944,3.5657778,18.9,1570,IAvH,,"Breast, back and head"
Piciformes,Ramphastidae,Aulacorhynchus,Aulacorhynchus haematopygus,202,52.462,20.203,32.259,0.385097785,0.614902215,1498.57,1151.023,2649.593,0.565584979,0.434415021,49.775,26.232,23.543,0.527011552,0.472988448,968.265,507.811,1476.076,0.655972321,0.344027679,24.563,9.676,14.887,0.393925823,0.606074177,345.466,130.806,476.272,0.725354419,0.274645581,Colombia,Valle del Cauca,Anchicaya,,-76.881,3.576,22.4,1965,Icesi,,
Piciformes,Ramphastidae,Aulacorhynchus,Aulacorhynchus haematopygus,202,32.902,15.644,17.258,0.475472616,0.524527384,549.93,345.975,895.905,0.613826243,0.386173757,40.479,22.317,18.162,0.551322908,0.448677092,1222.203,295.343,1517.546,0.805381188,0.194618812,25.247,11.196,14.051,0.443458629,0.556541371,363.439,174.256,537.695,0.675920364,0.324079636,Colombia,,,,-75.1835278,5.8863333,21.1,3637,IAvH,,"Breast, back and head"
Piciformes,Ramphastidae,Aulacorhynchus,Aulacorhynchus prasinus,166,63.32,29.985,33.335,0.473547063,0.526452937,2483.414,1433.868,3917.282,0.633963549,0.366036451,,,0,,,,,0,,,,,0,,,,,0,,,Colombia,Valle del Cauca,Zygia,,-76.66357994,3.445342173,17.8,2042,Icesi,A. alvivitta,"Breast, back and head"
Piciformes,Ramphastidae,Aulacorhynchus,Aulacorhynchus prasinus,166,59.825,25.632,34.193,0.428449645,0.571550355,1651.629,1278.971,2930.6,0.563580495,0.436419505,,,0,,,,,0,,,,,0,,,,,0,,,Colombia,Risaralda,Tatama,TA06,-76.09375,5.2446944,18.1,2780,Icesi,,"Breast, back and head"
Piciformes,Ramphastidae,Aulacorhynchus,Aulacorhynchus prasinus,166,39.923,17.287,22.636,0.433008541,0.566991459,568.779,725.675,1294.454,0.439396842,0.560603158,42.252,28.368,13.884,0.67140017,0.32859983,1714.058,325.631,2039.689,0.840352622,0.159647378,20.295,8.665,11.63,0.426952451,0.573047549,195.053,164.756,359.809,0.542101504,0.457898496,Colombia,,,,-72.8408333,7.4388889,10.4,1094,IAvH,,"Breast, back and head"
Passeriformes,Furnariidae,Automolus,Automolus subulatus,33,47.113,20.811,26.302,0.441725214,0.558274786,661.643,841.363,1503.006,0.440213146,0.559786854,,,0,,,,,0,,,,,0,,,,,0,,,Colombia,Valle del Cauca,Anchicaya,Murrapal,-76.89097,3.5522,22.4,1965,Icesi,La Loca,"Breast, back and head"
Passeriformes,Furnariidae,Automolus,Automolus subulatus,33,47.767,22.71,25.057,0.47543283,0.52456717,664.909,661.384,1326.293,0.501328892,0.498671108,,,0,,,,,0,,,,,0,,,,,0,,,Colombia,Valle del Cauca,Anchicaya,Murrapal,-76.89097,3.5522,22.4,1965,Icesi,La Loca,"Breast, back and head"
Passeriformes,Furnariidae,Automolus,Automolus subulatus,33,59.449,27.351,32.098,0.460075022,0.539924978,830.91,972.44,1803.35,0.460759143,0.539240857,30.746,13.34,17.406,0.433877578,0.566122422,297.067,286.522,583.589,0.509034612,0.490965388,18.606,4.185,14.421,0.224927443,0.775072557,41.091,125.743,166.834,0.246298716,0.753701284,Colombia,Valle del Cauca,Anchicaya,Murrapal,-76.89097,3.5522,22.4,1965,Icesi,,
Passeriformes,Furnariidae,Automolus,Automolus infuscatus,34,26.432,12.998,13.434,0.491752421,0.508247579,283.848,175.041,458.889,0.618554814,0.381445186,34.637,15.223,19.414,0.439501112,0.560498888,395.614,304.782,700.396,0.564843317,0.435156683,24.065,3.608,20.457,0.14992728,0.85007272,84.902,174.276,259.178,0.327581816,0.672418184,Colombia,,,,-68.1975,4.5588889,27.8,2929,IAvH,,"Breast, back and head"
Passeriformes,Furnariidae,Automolus,Automolus ochrolaemus,37,21.596,9.868,11.728,0.45693647,0.54306353,168.461,136.298,304.759,0.552767925,0.447232075,28.535,11.207,17.328,0.392745751,0.607254249,119.966,105.011,224.977,0.533236731,0.466763269,22.072,4.79,17.282,0.217017035,0.782982965,65.382,176.12,241.502,0.270730677,0.729269323,Colombia,,,,-67.8644444,4.6091667,27.7,3035,IAvH,,"Breast, back and head"
Passeriformes,Thraupidae,Bangsia,Bangsia aureocincta,41,38.593,21.6,16.993,0.55968699,0.44031301,536.378,255.67,792.048,0.677203907,0.322796093,,,0,,,,,0,,,,,0,,,,,0,,,Colombia,Risaralda,Tatama,TA11,-76.10275,5.2487778,18.1,2780,Icesi,13/3/2015,"Breast, back and head"
Passeriformes,Thraupidae,Bangsia,Bangsia aureocincta,41,32.468,16.977,15.491,0.52288407,0.47711593,417.915,225.309,643.224,0.649719227,0.350280773,,,0,,,,,0,,,,,0,,,,,0,,,Colombia,Risaralda,Tatama,TA14,-76.11013889,5.2576111,18,2837,Icesi,,"Breast, back and head"
Passeriformes,Thraupidae,Bangsia,Bangsia melanochlamys,40,35.583,18.321,17.262,0.514880701,0.485119299,373.659,218.674,592.333,0.630825904,0.369174096,,,0,,,,,0,,,,,0,,,,,0,,,Colombia,Risaralda,Tatama,TA06,-76.09375,5.2446944,18.1,2780,Icesi,TA303,"Breast, back and head"
Passeriformes,Thraupidae,Bangsia,Bangsia melanochlamys,40,26.177,13.644,12.533,0.521220919,0.478779081,293.403,147.436,440.839,0.665555906,0.334444094,,,0,,,,,0,,,,,0,,,,,0,,,Colombia,Risaralda,Tatama,TA06,-76.09375,5.2446944,18.1,2780,Icesi,TA308,"Breast, back and head"
Passeriformes,Thraupidae,Bangsia,Bangsia melanochlamys,40,57.46,32.404,25.056,0.563940132,0.436059868,1403.992,382.81,1786.802,0.7857569,0.2142431,,,0,,,,,0,,,,,0,,,,,0,,,Colombia,Risaralda,Tatama,TA12,-76.10408333,5.2511667,18,2837,Icesi,,"Breast, back and head"
Passeriformes,Thraupidae,Bangsia,Bangsia melanochlamys,40,62.863,35.324,27.539,0.561920367,0.438079633,1190.376,812.618,2002.994,0.594298335,0.405701665,,,0,,,,,0,,,,,0,,,,,0,,,Colombia,Risaralda,Tatama,TA06,-76.09375,5.2446944,18.1,2780,Icesi,,"Breast, back and head"
Passeriformes,Thraupidae,Bangsia,Bangsia rothschildi,48,59.61,30.792,28.818,0.516557625,0.483442375,1273.988,813.435,2087.423,0.610316165,0.389683835,38.163,21.062,17.101,0.551895815,0.448104185,433.099,321.925,755.024,0.573622825,0.426377175,21.178,6.979,14.199,0.329540089,0.670459911,119.343,126.125,245.468,0.486185572,0.513814428,Colombia,Valle del Cauca,Anchicaya,La Batea,-76.87829,3.541271,21.9,1917,Icesi,ICZA0297,
Passeriformes,Thraupidae,Bangsia,Bangsia rothschildi,48,47.356,21.386,25.97,0.451600642,0.548399358,619.699,529.611,1149.31,0.539192211,0.460807789,41.067,23.964,17.103,0.583534225,0.416465775,416.143,225.536,641.679,0.64852208,0.35147792,21.182,4.41,16.772,0.208195638,0.791804362,82.26,175.996,258.256,0.318521157,0.681478843,Colombia,Valle del Cauca,Anchicaya,La Batea,-76.87829,3.541271,21.9,1917,Icesi,,
Coraciiformes,Momotidae,Baryhpthengus,Baryhpthengus martii,165,72.026,26.294,45.732,0.365062616,0.634937384,1286.182,1440.192,2726.374,0.471755526,0.528244474,,,0,,,,,0,,,,,0,,,,,0,,,Colombia,Valle del Cauca,Anchicaya,La Batea,-76.87829,3.541271,21.9,1917,Icesi,,"Breast, back and head"
Passeriformes,Parulidae,Basileuterus,Basileuterus tristriatus,13,64.851,31.744,33.107,0.489491295,0.510508705,1255.105,1063.403,2318.508,0.541341673,0.458658327,,,0,,,,,0,,,,,0,,,,,0,,,Colombia,Valle del Cauca,Chicoral,LM04,-76.58,3.56,19.1,1545,Icesi,B829,"Breast, back and head"
Passeriformes,Parulidae,Basileuterus,Basileuterus tristriatus,13,49.138,24.618,24.52,0.500997192,0.499002808,638.148,533.274,1171.422,0.544763544,0.455236456,,,0,,,,,0,,,,,0,,,,,0,,,Colombia,Valle del Cauca,Chicoral,LM04,-76.58,3.56,19.1,1545,Icesi,C13,"Breast, back and head"
Passeriformes,Parulidae,Basileuterus,Basileuterus tristriatus,13,51.766,21.761,30.005,0.420372445,0.579627555,880.771,674.654,1555.425,0.566257454,0.433742546,,,0,,,,,0,,,,,0,,,,,0,,,Colombia,Valle del Cauca,Chicoral,LM04,-76.58,3.56,19.1,1545,Icesi,,"Breast, back and head"
Passeriformes,Parulidae,Basileuterus,Basileuterus tristriatus,13,51.388,23.159,28.229,0.450669417,0.549330583,812.204,548.249,1360.453,0.597009967,0.402990033,,,0,,,,,0,,,,,0,,,,,0,,,Colombia,Valle del Cauca,Chicoral,LM04,-76.58,3.56,19.1,1545,Icesi,,"Breast, back and head"
Passeriformes,Parulidae,Basileuterus,Basileuterus tristriatus,13,52.139,24.451,27.688,0.468957978,0.531042022,,,0,#DIV/0!,#DIV/0!,,,0,,,,,0,,,,,0,,,,,0,,,Colombia,Valle del Cauca,Chicoral,LM04,-76.58,3.56,19.1,1545,Icesi,,"Breast, back and head"
